SeniorCitizen,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Total_Services,Is_Solo,Is_Auto_Pay,Short_Contract,Charge_Spike
0,61,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,106.0,6547.7,1,4,0,0,0,-1.3375846297601726
0,41,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,104.7,4346.4,1,4,1,0,1,-1.3071705568156773
0,44,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,49.05,2265.0,0,3,1,0,0,-2.4261028158450983
0,39,DSL,No,No,Yes,Yes,No,No,No,Mailed check,35.55,1309.15,0,2,1,0,0,1.9829119766159735
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),65.1,4754.3,0,6,0,1,0,-0.9310273468424128
1,13,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,96.85,1235.55,0,3,1,0,1,1.815002692100606
0,51,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Credit card (automatic),69.75,3562.5,0,4,0,1,0,-0.10157153781298689
1,71,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,99.2,7213.75,0,4,0,0,0,-2.400681680539705
1,22,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,96.7,2082.95,1,2,1,0,1,2.024757965547039
0,2,DSL,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),55.05,102.75,1,2,1,1,1,3.7006746626686606
0,56,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.8,5914.4,0,4,1,0,0,1.187600221424617
0,1,DSL,Yes,No,No,No,No,No,No,Mailed check,51.25,51.25,0,1,1,0,1,0.05119880119879383
0,23,DSL,Yes,Yes,No,Yes,No,No,Yes,Mailed check,57.75,1282.85,0,3,0,0,0,1.976337985304994
1,66,DSL,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),70.85,4738.85,0,3,0,1,0,-0.9496697019742157
0,1,No,No,No,No,No,No,No,No,Mailed check,19.55,19.55,0,0,1,0,1,0.019530469530465666
1,19,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,88.2,1775.8,1,2,1,0,1,-5.258239040050512
0,11,Fiber optic,Yes,No,Yes,No,No,No,Yes,Bank transfer (automatic),79.5,795.65,0,2,1,1,1,7.174756840287245
0,8,No,No,No,No,No,No,No,Yes,Mailed check,19.75,145.0,1,0,0,0,0,1.6272653418322705
0,52,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),98.15,4993.4,0,4,0,1,1,2.124923559162326
0,3,No,No,No,No,No,No,No,Yes,Electronic check,20.25,61.45,0,0,1,0,1,-0.22650783072309366
0,51,Fiber optic,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),79.15,4018.55,0,2,0,1,1,0.35644693241309255
1,15,Fiber optic,No,No,No,No,No,No,No,Electronic check,75.65,1146.65,1,0,1,0,1,-0.7882374508366183
1,64,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Electronic check,94.25,6081.4,0,3,0,0,1,-0.7703903064014526
0,37,DSL,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),40.2,1478.85,0,2,1,1,1,0.23216129293803078
0,13,No,No,No,No,No,No,No,No,Mailed check,19.95,243.65,0,0,1,0,0,1.2091339127759397
0,49,DSL,Yes,No,No,No,No,No,Yes,Electronic check,55.35,2633.95,0,1,0,0,0,1.597015367033329
1,45,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),102.15,4735.35,0,3,1,1,0,-3.0776616075198433
0,18,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,71.1,1247.75,0,0,1,0,1,1.7844064218654552
1,1,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.7,74.7,1,0,1,0,1,0.07462537462537
0,68,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),54.1,3794.5,0,4,0,1,0,-1.7006499904413133
0,54,No,No,No,No,No,No,No,No,Credit card (automatic),19.65,1008.7,0,0,1,1,0,0.9707162830317912
1,23,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),88.45,2130.55,0,3,0,1,1,-4.178581366027558
0,17,Fiber optic,No,No,Yes,No,No,No,Yes,Electronic check,76.65,1313.55,1,1,1,0,1,-0.6131021704605502
0,71,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),80.4,5727.15,0,5,0,1,0,-0.2629484091773122
0,67,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),19.25,1372.9,0,0,0,1,0,-1.240738944194863
0,14,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,84.8,1203.9,0,1,0,0,1,-1.1867152346261065
1,1,DSL,No,No,No,No,No,No,Yes,Mailed check,25.8,25.8,1,0,1,0,1,0.02577422577422439
0,63,No,No,No,No,No,No,No,No,Credit card (automatic),19.5,1215.1,0,0,0,1,0,0.21300455548324848
0,41,DSL,No,No,Yes,Yes,No,Yes,Yes,Electronic check,68.6,2877.05,0,3,1,0,0,-1.5702397502500105
0,17,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,92.6,1579.7,0,2,0,0,1,-0.3180636433150994
0,56,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,100.55,5514.95,0,3,0,0,0,2.0705085623471007
0,5,No,No,No,No,No,No,No,No,Credit card (automatic),20.55,96.1,0,0,1,1,1,1.3338432313537325
0,2,DSL,Yes,Yes,No,No,No,Yes,Yes,Electronic check,42.6,72.4,1,3,1,0,1,6.418090954522732
0,3,No,No,No,No,No,No,No,Yes,Mailed check,19.6,55.25,0,0,0,0,1,1.1894701766077986
0,37,DSL,Yes,Yes,Yes,Yes,No,No,No,Electronic check,67.45,2443.3,0,4,1,0,0,1.4166495500121528
0,29,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),68.85,1970.5,1,4,1,1,1,0.9040671011344443
0,8,DSL,No,No,No,No,No,No,No,Mailed check,43.55,335.4,0,0,1,0,1,1.6302399700037498
0,63,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),109.85,7002.95,0,5,1,1,1,-1.3061721242520008
0,7,No,No,No,No,No,No,No,No,Mailed check,20.65,158.95,0,0,0,0,1,-2.0538994429367214
0,3,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,95.4,293.15,0,3,1,0,1,-2.2841052982339107
0,72,No,No,No,No,No,No,No,No,Bank transfer (automatic),21.0,1493.75,0,0,0,1,0,0.2537603644393833
0,19,DSL,No,No,No,No,No,Yes,Yes,Electronic check,56.2,1093.4,0,1,1,0,1,-1.3443397715909668
0,59,No,No,No,No,No,No,No,No,Bank transfer (automatic),18.4,1057.85,0,0,0,1,0,0.4706428704598231
0,2,Fiber optic,No,No,Yes,Yes,No,Yes,No,Credit card (automatic),90.0,190.05,1,3,0,1,1,-4.977511244377823
0,35,No,No,No,No,No,No,No,Yes,Electronic check,25.75,882.55,0,0,0,0,1,0.5350061426816382
0,14,No,No,No,No,No,No,No,No,Credit card (automatic),19.6,300.4,0,0,1,1,1,-1.855610313549029
0,14,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,75.35,1025.95,1,1,1,0,1,2.073091207770858
0,69,No,No,No,No,No,No,No,No,Credit card (automatic),19.8,1436.95,0,0,0,1,0,-1.0250605063694707
1,7,DSL,Yes,Yes,No,Yes,No,No,No,Electronic check,64.2,475.0,0,3,0,0,1,-3.647450364233677
0,69,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),75.75,5388.15,0,5,0,1,0,-2.3379987246561598
0,72,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,78.95,5730.15,0,4,0,0,0,-0.6343113290093072
0,8,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,100.85,819.55,1,3,1,0,1,-1.5809461317335405
0,4,DSL,Yes,No,No,No,No,No,No,Electronic check,50.3,217.1,0,1,0,0,1,-3.9614346413396646
0,63,Fiber optic,No,Yes,Yes,No,No,No,Yes,Credit card (automatic),80.3,4896.35,0,2,0,1,1,2.5813923588514314
0,72,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.85,1434.1,0,0,1,1,0,-0.06777891973722205
0,46,No,No,No,No,No,No,No,Yes,Electronic check,21.1,937.1,0,0,1,0,0,0.7287037238320906
0,5,Fiber optic,No,No,No,No,No,No,No,Electronic check,69.95,330.15,1,0,0,0,1,3.9332033593281466
0,30,DSL,No,No,Yes,No,No,No,Yes,Mailed check,50.0,1474.9,0,1,0,0,1,0.8383053898203414
0,63,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),104.75,6536.5,0,4,1,1,0,0.9976786082760611
0,60,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.85,1128.1,0,0,1,1,0,1.0486466892218473
0,63,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,107.5,6873.75,1,4,0,0,0,-1.6054110252218265
0,25,Fiber optic,No,No,No,Yes,Yes,No,No,Electronic check,85.9,2199.05,0,2,0,0,1,-2.0584816607335625
0,1,DSL,No,No,No,No,No,No,Yes,Mailed check,45.85,45.85,1,0,1,0,1,0.045804195804187486
1,6,Fiber optic,No,No,Yes,No,No,No,Yes,Electronic check,80.8,457.1,0,1,0,0,1,4.629361773037829
0,22,No,No,No,No,No,No,No,No,Mailed check,25.25,566.5,0,0,1,0,0,-0.49882959865460563
0,31,DSL,No,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),80.55,2471.6,0,4,0,1,0,0.8235395632399047
0,39,Fiber optic,No,No,Yes,Yes,No,No,Yes,Bank transfer (automatic),81.5,3107.3,0,2,0,1,1,1.82768390554088
0,26,No,No,No,No,No,No,No,No,Mailed check,20.9,518.3,0,0,1,0,1,0.9661513018730048
0,53,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),106.1,5769.75,1,5,0,1,0,-2.7611535631403257
0,1,Fiber optic,No,Yes,No,Yes,Yes,No,No,Electronic check,91.7,91.7,1,3,1,0,1,0.09160839160837497
0,12,DSL,Yes,Yes,No,Yes,No,No,Yes,Electronic check,67.25,832.3,0,3,1,0,1,-2.102553953837173
0,16,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),95.6,1555.65,1,3,1,1,1,-1.6220486219611274
0,2,No,No,No,No,No,No,No,No,Mailed check,20.35,45.3,0,0,1,0,1,-2.288680659670163
0,39,DSL,Yes,No,No,Yes,Yes,No,No,Bank transfer (automatic),45.05,1790.6,0,3,0,1,0,-0.8616432911976659
0,1,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.95,74.95,1,0,1,0,1,0.07487512487512049
0,7,DSL,Yes,No,No,Yes,No,No,No,Mailed check,34.65,246.6,0,2,0,0,1,-0.573539494357945
1,4,Fiber optic,No,No,No,No,No,No,No,Electronic check,69.35,261.65,0,0,1,0,1,3.953849037740568
1,10,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.35,898.35,1,2,1,0,1,5.523982601739817
0,55,Fiber optic,No,Yes,Yes,No,No,No,Yes,Electronic check,81.55,4509.5,0,2,1,0,1,-0.4394183742113853
0,72,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),75.4,5480.25,0,4,0,1,0,-0.7135262010249761
0,10,DSL,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),67.8,653.15,0,3,0,1,1,2.4915308469153103
1,11,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,111.4,1183.05,0,5,1,0,1,3.859776383965098
0,15,DSL,No,No,No,No,No,No,No,Electronic check,46.3,639.45,0,0,0,0,1,3.672841810545954
0,23,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.4,478.75,0,0,0,1,0,-0.4143124211990781
0,1,No,No,No,No,No,No,No,No,Mailed check,20.05,20.05,0,0,0,0,1,0.02002997002996665
1,3,DSL,No,No,No,No,No,No,No,Electronic check,45.0,127.1,1,0,1,0,1,2.647450849716762
0,47,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,96.1,4391.45,0,4,0,0,0,2.6668815557115693
0,15,No,No,No,No,No,No,No,No,Mailed check,19.65,270.6,0,0,0,0,0,1.6112025864942296
0,66,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Electronic check,99.5,6710.5,1,4,1,0,1,-2.1727019287586415
1,68,DSL,No,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),60.65,3975.9,0,3,0,1,0,2.181742180262056
0,17,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),98.6,1704.95,1,4,0,1,0,-1.6852773366272515
0,7,DSL,No,No,No,Yes,Yes,No,Yes,Mailed check,59.5,415.95,1,2,1,0,1,0.08705899157263985
1,12,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,80.45,950.2,1,1,0,0,1,1.2732647279393348
1,21,DSL,No,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),71.7,1497.05,0,3,0,1,0,0.41529927146326884
0,21,DSL,No,Yes,No,Yes,No,No,Yes,Mailed check,36.0,780.15,0,2,1,0,1,-1.1482310366173039
0,56,DSL,Yes,No,No,No,Yes,No,No,Bank transfer (automatic),65.2,3512.15,0,2,0,1,0,2.4841556400778515
0,6,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),48.95,273.25,0,0,0,1,1,3.4159223462756287
1,65,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),53.5,3517.9,0,4,1,1,0,-0.6207058352948422
0,42,DSL,Yes,No,No,Yes,Yes,Yes,No,Credit card (automatic),80.45,3375.9,0,4,0,1,0,0.07334230137377062
0,68,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.05,7508.55,0,5,0,1,0,-1.3682291436890637
0,48,No,No,No,No,No,No,No,No,Bank transfer (automatic),26.3,1245.05,0,0,0,1,0,0.36199870836024317
1,50,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,106.8,5347.95,0,4,1,0,0,-0.15686086278275013
1,7,DSL,No,Yes,Yes,No,Yes,No,Yes,Electronic check,64.95,493.65,0,3,1,0,1,-5.561355520639893
0,63,No,No,No,No,No,No,No,No,Electronic check,19.35,1263.85,0,0,0,0,0,-0.7107926858303806
0,17,No,No,No,No,No,No,No,No,Credit card (automatic),21.1,385.55,0,0,1,1,1,-1.5780777601317553
0,42,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card (automatic),77.95,3384.0,1,1,0,1,1,-2.6195102497559617
0,4,No,No,No,No,No,No,No,No,Mailed check,18.85,84.2,0,0,0,0,1,-2.194738815296173
0,62,No,No,No,No,No,No,No,No,Bank transfer (automatic),26.0,1638.7,0,0,0,1,0,-0.43021886743762394
1,2,Fiber optic,No,Yes,No,No,No,No,Yes,Electronic check,74.7,165.4,1,1,1,0,1,-7.958670664667665
0,2,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.35,120.25,0,0,0,0,1,10.255047476261858
0,48,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),96.9,4473.45,0,4,0,1,0,3.7050665611133127
0,27,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.55,520.55,0,0,0,1,0,0.27108440428132496
0,70,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),80.4,5717.85,0,5,0,1,0,-1.2824045370780368
1,1,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,88.8,88.8,1,2,1,0,1,0.08871128871128064
0,46,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,94.65,4312.5,0,3,0,0,0,0.9020379991739276
0,30,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,90.25,2755.35,1,2,1,0,1,-1.5919386020465964
0,15,DSL,Yes,No,No,No,No,Yes,Yes,Bank transfer (automatic),64.65,994.55,1,2,1,1,1,-1.6489134057729444
0,69,Fiber optic,No,Yes,Yes,No,Yes,No,No,Credit card (automatic),95.75,6511.25,0,3,0,1,0,1.3854255735424204
0,65,No,No,No,No,No,No,No,Yes,Credit card (automatic),19.55,1218.65,0,0,1,1,0,0.8018268949708478
1,72,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),104.1,7447.7,0,5,0,1,0,0.6611588727934361
1,13,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),89.05,1169.35,1,3,0,1,1,-0.8930813014383574
0,17,No,No,No,No,No,No,No,Yes,Mailed check,20.1,279.5,0,0,1,0,0,3.6597906005529097
0,51,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,111.55,5720.35,0,5,0,0,0,-0.6115262445834588
0,51,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),60.5,3121.45,0,3,0,1,0,-0.7037018881982675
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),90.95,6468.6,0,6,0,1,0,1.1095811169289362
0,67,Fiber optic,No,Yes,Yes,No,No,No,No,Electronic check,87.4,5918.8,1,2,0,0,0,-0.9389800152236489
0,34,No,No,No,No,No,No,No,No,Mailed check,19.7,675.6,0,0,1,0,1,-0.17000382341696252
0,67,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),50.95,3521.7,0,4,0,1,0,-1.6119020611632564
0,49,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),20.05,923.1,0,0,0,1,0,1.2116089467561864
0,53,No,No,No,No,No,No,No,Yes,Mailed check,19.4,1110.35,0,0,0,0,0,-1.5496047244391633
0,27,DSL,No,No,Yes,Yes,No,No,No,Electronic check,59.45,1611.65,0,2,1,0,1,-0.23853005444242825
1,23,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,94.75,2293.6,1,3,1,0,1,-4.967403591148198
0,69,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),81.5,5553.25,0,5,1,1,0,1.0192823292416051
0,2,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),29.05,44.75,0,1,0,1,1,6.686181909045477
0,35,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,86.45,3029.1,1,1,1,0,1,-0.09324162166795702
0,46,DSL,Yes,Yes,No,Yes,No,Yes,No,Mailed check,70.6,3231.05,0,4,0,0,0,0.3613095367491894
0,54,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),97.2,5129.45,0,3,1,1,0,2.2119442232551307
0,56,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,98.25,5508.35,1,3,0,0,0,-0.11163639935001868
0,9,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),75.75,655.9,1,1,0,1,1,2.8803188534607216
0,20,DSL,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),59.2,1191.2,0,2,1,1,1,-0.357022148892554
0,11,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,75.9,866.4,0,1,1,0,1,-2.8564766839378137
1,30,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,90.05,2627.2,0,2,0,0,1,2.479585680477328
0,68,DSL,Yes,Yes,Yes,No,No,Yes,No,Bank transfer (automatic),70.95,4741.45,0,4,0,1,0,1.2238195026543792
1,38,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,102.6,4009.2,0,4,0,0,1,-2.9024867766637783
1,17,Fiber optic,Yes,No,Yes,No,No,No,Yes,Bank transfer (automatic),85.35,1463.45,1,2,0,1,1,-0.7302305746720776
0,48,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),106.1,5082.8,1,4,1,1,0,0.210539363763246
0,1,DSL,No,No,No,No,No,No,No,Electronic check,43.8,43.8,0,0,1,0,1,0.043756243756241986
0,63,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,59.0,3707.6,0,5,0,0,0,0.15014047396073238
0,3,DSL,No,No,Yes,No,Yes,Yes,Yes,Electronic check,69.95,220.45,0,3,1,0,0,-3.5088470509830074
0,48,No,No,No,No,No,No,No,No,Bank transfer (automatic),24.35,1133.7,0,0,1,1,0,0.7317420470406866
0,66,DSL,No,No,No,Yes,No,No,No,Credit card (automatic),29.45,1983.15,0,1,1,1,0,-0.5972720110301353
0,68,Fiber optic,No,Yes,Yes,No,No,No,Yes,Credit card (automatic),84.4,5746.75,0,2,0,1,0,-0.10978662078497337
1,17,DSL,No,No,No,No,No,No,Yes,Electronic check,45.05,770.6,1,0,1,0,1,-0.2767454855596725
0,7,No,No,No,No,No,No,No,No,Mailed check,20.65,134.05,0,0,0,0,0,1.5027353235252079
0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),87.1,6230.1,0,6,0,1,0,0.5720351106234602
0,29,No,No,No,No,No,No,No,No,Mailed check,19.85,573.05,0,0,0,0,1,0.09033654011930992
0,37,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Electronic check,90.35,3419.3,0,3,0,0,1,-2.0610159184887067
0,34,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed check,109.8,3587.25,1,5,1,0,1,4.295750124996317
1,42,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,84.65,3541.35,1,1,1,0,1,0.3341503773719694
0,59,DSL,Yes,Yes,No,Yes,No,No,No,Mailed check,65.5,3801.3,0,3,0,0,0,1.072278435958708
0,11,Fiber optic,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),79.5,868.5,1,1,0,1,1,0.5526315789473699
1,60,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,80.95,4859.1,0,1,0,0,1,-0.03365027249546415
0,27,DSL,No,Yes,No,Yes,No,No,Yes,Mailed check,56.15,1439.35,0,2,1,0,1,2.842715084626498
0,1,Fiber optic,No,No,No,No,No,Yes,No,Mailed check,85.8,85.8,1,1,1,0,1,0.08571428571427475
1,1,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.1,79.1,1,1,1,0,1,0.07902097902096727
0,17,DSL,Yes,No,Yes,No,No,No,No,Mailed check,34.4,592.75,0,2,0,0,1,-0.4655961414034451
0,58,No,No,No,No,No,No,No,No,Mailed check,20.75,1185.95,0,0,0,0,0,0.30293874243547236
0,1,No,No,No,No,No,No,No,No,Mailed check,18.8,18.8,0,0,0,0,0,0.018781218781217746
0,3,DSL,No,No,No,No,No,No,No,Mailed check,44.3,134.5,1,0,0,0,1,-0.518393868710433
0,53,Fiber optic,Yes,Yes,Yes,No,No,No,No,Electronic check,90.8,4921.2,0,3,1,0,1,-2.0510782815418622
0,35,No,No,No,No,No,No,No,Yes,Electronic check,25.6,901.25,0,0,1,0,1,-0.14926430673409286
0,50,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Credit card (automatic),105.95,5341.8,1,4,0,1,1,-0.8838633227335464
0,68,DSL,No,Yes,No,Yes,No,Yes,No,Credit card (automatic),70.8,4859.95,0,3,0,1,0,-0.6688019293833918
0,47,No,No,No,No,No,No,No,No,Electronic check,25.4,1139.2,0,0,0,0,1,1.162217825152652
1,65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),108.8,7082.45,0,4,0,1,1,-0.15909293703172978
0,5,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.75,324.6,1,0,1,0,1,4.84298140371925
0,51,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,94.65,4812.75,1,2,0,0,1,0.2842032509166472
0,46,Fiber optic,No,No,No,No,Yes,Yes,No,Bank transfer (automatic),96.05,4399.5,1,2,1,1,1,0.4107747657659502
0,9,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,76.85,663.55,0,0,1,0,1,3.130413287412509
0,8,No,No,No,No,No,No,No,No,Mailed check,20.25,174.65,0,0,1,0,0,-1.5785214348206509
0,14,No,No,No,No,No,No,No,Yes,Credit card (automatic),24.8,321.7,0,0,1,1,0,1.8230697807299485
0,45,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,115.65,5125.5,0,6,1,0,1,1.7525310548654431
0,8,Fiber optic,No,No,No,No,No,No,Yes,Credit card (automatic),74.6,548.9,0,0,1,1,1,5.996075490563669
1,1,DSL,No,No,Yes,No,No,No,Yes,Mailed check,50.15,50.15,1,1,0,0,1,0.05009990009989451
0,66,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),103.15,7031.3,0,5,0,1,0,-3.383234344934152
0,72,DSL,Yes,Yes,Yes,Yes,No,No,No,Credit card (automatic),72.1,5016.65,0,4,0,1,0,2.4252732600936184
0,41,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),113.6,4594.95,1,6,0,1,1,1.5307821760444824
0,23,No,No,No,No,No,No,No,No,Mailed check,25.1,611.45,0,0,0,0,0,-1.483626798834834
0,29,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,78.9,2384.15,1,1,1,0,1,-3.309234164339159
0,4,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,80.15,319.85,0,1,1,0,1,0.20748562859286324
0,6,No,No,No,No,No,No,No,No,Mailed check,25.4,153.3,0,0,0,0,0,-0.14574237627062203
1,67,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),105.4,7035.6,0,5,0,1,0,0.392612050566413
1,7,DSL,No,No,No,No,No,No,Yes,Mailed check,45.75,344.2,0,0,0,0,1,-3.4144050849878553
0,56,No,No,No,No,No,No,No,Yes,Mailed check,24.45,1431.65,0,0,0,0,0,-1.1147220585346709
0,72,No,No,No,No,No,No,No,No,Credit card (automatic),25.0,1849.2,0,0,0,1,0,-0.6829766253246454
0,72,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,85.25,6083.1,0,5,0,0,0,0.7636734212024834
0,23,No,No,No,No,No,No,No,No,Credit card (automatic),19.6,426.65,0,0,0,1,0,1.050806486674496
0,35,DSL,No,No,No,No,No,No,No,Mailed check,50.15,1655.35,0,0,0,0,1,2.855636981800515
1,27,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,70.55,1943.9,0,0,0,0,1,-1.4436298655605384
0,26,DSL,No,Yes,No,Yes,No,No,Yes,Electronic check,60.05,1616.15,1,2,0,0,1,-2.1072247221260767
0,12,No,No,No,No,No,No,No,No,Mailed check,26.4,314.95,0,0,0,0,0,0.1563536371968972
0,40,No,No,No,No,No,No,No,No,Mailed check,20.15,804.85,0,0,1,0,0,0.029253018674531006
0,7,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Mailed check,58.85,465.7,0,5,0,0,1,-7.6690687044707815
0,70,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Credit card (automatic),97.55,6669.05,0,3,0,1,1,2.279218154026367
0,60,No,No,No,No,No,No,No,No,Credit card (automatic),19.65,1161.75,0,0,0,1,0,0.28782270295494783
0,39,DSL,No,No,No,No,No,No,Yes,Credit card (automatic),25.25,947.75,0,0,0,1,0,0.9493410425373696
0,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),114.45,8375.05,0,6,0,1,0,-1.868523353842292
0,1,DSL,No,No,No,No,Yes,No,Yes,Electronic check,34.7,34.7,1,1,1,0,1,0.03466533466533406
